City,Customer Name,Customer Segment,Grouping Based on Unit Price,Order Date,Order ID,Order Priority,Product Category,Product Container,Product Name,Product Sub-Category,Region,Row ID,Ship Date,Ship Mode,State,Zip Code,Discount,Order Quantity,Product Base Margin,Profit,Sales,Shipping Cost,Unit Price
Keizer,Alejandro Ballentine,Small Business,A,5/19/2010,9249,High,Furniture,Jumbo Box,Bevis 36 x 72 Conference Tables,Tables,West,1273,5/21/2010,Delivery Truck,Oregon,97303,0.02,35,0.63,-365.44,3457.56,51.94,124.49
San Ramon,Bobby Trafton,Small Business,A,5/5/2010,48832,High,Furniture,Jumbo Drum,Office Star - Task Chair with Contemporary Loop Arms,Chairs & Chairmats,West,6855,5/5/2010,Delivery Truck,California,94583,0.02,48,0.61,195.04,4480.89,30,90.98
Moscow,John Murray,Small Business,A,10/19/2012,27750,Low,Furniture,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Bookcases,West,3887,10/23/2012,Delivery Truck,Idaho,83843,0,12,0.61,-212.01,769.17,36.61,58.14
San Francisco,Juliana Krohn,Small Business,A,8/2/2012,33445,Low,Furniture,Jumbo Box,"Hon Metal Bookcases, Black",Bookcases,West,4694,8/7/2012,Delivery Truck,California,94110,0.01,49,0.6,103.11,3642.14,26.74,70.98
Thornton,Christopher Martinez,Small Business,A,3/25/2009,10148,Low,Furniture,Jumbo Box,DMI Eclipse Executive Suite Bookcases,Bookcases,West,1400,3/25/2009,Delivery Truck,Colorado,80229,0.02,27,0.66,3309.55,14357.85,41.44,500.98
Lodi,Bill Shonely,Small Business,A,4/3/2010,22627,Low,Furniture,Jumbo Box,Bush Mission Pointe Library,Bookcases,West,3152,4/3/2010,Delivery Truck,California,95240,0.03,46,0.65,-1061.68,6803,66.27,150.98
East Los Angeles,Rob Lucas,Small Business,A,11/4/2010,15206,Low,Furniture,Jumbo Box,Bush Mission Pointe Library,Bookcases,West,2131,11/9/2010,Delivery Truck,California,90022,0.05,35,0.65,-769.05,5287.16,66.27,150.98
Bozeman,Ken Dana,Small Business,A,8/1/2009,26881,Low,Furniture,Jumbo Box,Bush Advantage Collection® Racetrack Conference Table,Tables,West,3762,8/5/2009,Delivery Truck,Montana,59715,0.05,26,0.67,-410.39,10692.97,110.2,424.21
San Francisco,Juliana Krohn,Small Business,A,8/2/2012,33445,Low,Furniture,Jumbo Box,"Bush Westfield Collection Bookcases, Fully Assembled",Bookcases,West,4693,8/7/2012,Delivery Truck,California,94110,0.07,18,0.62,-197.06,1776.96,35.84,100.98
Clearfield,Harold Pawlan,Small Business,A,6/12/2009,56582,Low,Furniture,Jumbo Box,Hon iLevel™ Computer Training Table,Tables,West,7916,6/14/2009,Delivery Truck,Utah,84015,0.07,47,0.65,-1643.74,1146.992,45.51,31.76
Helena,Adam Bellavance,Small Business,A,10/2/2012,18596,Low,Furniture,Jumbo Drum,Office Star Flex Back Scooter Chair with White Frame,Chairs & Chairmats,West,2578,10/4/2012,Delivery Truck,Montana,59601,0.02,42,0.71,126.31,4917.69,30,110.98
Keizer,Alejandro Ballentine,Small Business,A,2/6/2010,10913,Low,Furniture,Jumbo Drum,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,West,1508,2/6/2010,Delivery Truck,Oregon,97303,0.03,27,0.69,605.44,5149.06,30,180.98
Glendale,Ashley Jarboe,Small Business,A,8/12/2012,39490,Low,Furniture,Jumbo Drum,Hon Non-Folding Utility Tables,Tables,West,5574,8/16/2012,Delivery Truck,Arizona,85301,0.03,17,0.55,16.47,2844.64,60,159.31
Roseville,Ed Jacobs,Small Business,A,6/26/2011,31524,Low,Furniture,Jumbo Drum,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Chairs & Chairmats,West,4422,6/28/2011,Delivery Truck,California,95661,0.08,10,0.61,-211.33,1025.88,42,100.89
Laramie,Jessica Myrick,Small Business,A,6/28/2011,8961,Low,Furniture,Jumbo Drum,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Tables,West,1219,7/3/2011,Delivery Truck,Wyoming,82070,0.08,48,0.59,-1291.39,4644.87,60,100.8
Yuba City,Denny Ordway,Small Business,A,12/2/2010,38406,Medium,Furniture,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Bookcases,West,5404,12/3/2010,Delivery Truck,California,95991,0.01,12,0.61,-226.24,754.94,36.61,58.14
Redmond,Brooke Gillingham,Small Business,A,12/22/2009,36934,Medium,Furniture,Jumbo Box,"Bevis Round Conference Table Top, X-Base",Tables,West,5202,12/23/2009,Delivery Truck,Oregon,97756,0.01,45,0.74,871.97,6668.856,29.21,179.29
Atascadero,Nora Paige,Small Business,A,4/10/2010,45605,Medium,Furniture,Jumbo Box,Bush Advantage Collection® Round Conference Table,Tables,West,6418,4/12/2010,Delivery Truck,California,93422,0.05,7,0.64,-248.78,1494.27,52.2,212.6
Grand Junction,Anthony Rawles,Small Business,A,4/20/2009,44834,Medium,Furniture,Jumbo Box,"Bevis Round Bullnose 29"" High Table Top",Tables,West,6328,4/21/2009,Delivery Truck,Colorado,81503,0.06,43,0.61,785.63,10984.05,66.67,259.71
Roswell,Mitch Gastineau,Small Business,A,4/20/2010,38944,Medium,Furniture,Jumbo Drum,Global Troy™ Executive Leather Low-Back Tilter,Chairs & Chairmats,West,5485,4/21/2010,Delivery Truck,New Mexico,88201,0.01,46,0.6,8614.79,24639.8,26,500.98
Bountiful,Harold Pawlan,Small Business,A,7/2/2011,31844,Not Specified,Furniture,Jumbo Box,Bush Mission Pointe Library,Bookcases,West,4466,7/2/2011,Delivery Truck,Utah,84010,0.09,14,0.65,-517.73,2085.93,66.27,150.98
Walla Walla,Erica Smith,Small Business,A,2/2/2010,32164,Not Specified,Furniture,Jumbo Box,Hon 94000 Series Round Tables,Tables,West,4520,2/3/2010,Delivery Truck,Washington,99362,0.1,23,0.76,-461.45,6552.9,54.12,296.18
Munster,Roy French,Consumer,A,4/14/2011,9216,Medium,Office Supplies,Jumbo Drum,Avanti 4.4 Cu. Ft. Refrigerator,Appliances,Central,1264,4/16/2011,Delivery Truck,Indiana,46321,0.1,36,0.57,-86.68,5977.63,55.24,180.98
Kansas City,Sonia Sunley,Corporate,A,6/25/2012,19074,Critical,Office Supplies,Jumbo Drum,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Appliances,Central,2635,6/27/2012,Delivery Truck,Kansas,66104,0.01,17,0.58,191.47,3816.59,68.02,208.16
Denton,Darren Powers,Corporate,A,1/9/2011,14693,Critical,Office Supplies,Jumbo Drum,"Tennsco Lockers, Sand",Storage & Organization,Central,2056,1/11/2011,Delivery Truck,Texas,76201,0.05,38,0.61,-1348.5,847.82,45,20.98
Portage,Jack Lebron,Corporate,A,12/3/2012,24451,Critical,Office Supplies,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,Central,3428,12/4/2012,Delivery Truck,Indiana,46368,0.06,24,0.41,-564.74,1689.97,60,68.81
Minnetonka Mills,Sean Wendt,Corporate,A,1/2/2010,48480,Critical,Office Supplies,Jumbo Drum,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Storage & Organization,Central,6806,1/5/2010,Delivery Truck,Minnesota,55343,0.1,32,0.65,-522.59,11103.75,99,370.98
Jeffersonville,Guy Armstrong,Corporate,A,11/19/2009,15139,High,Office Supplies,Jumbo Drum,"Tennsco Lockers, Sand",Storage & Organization,Central,2125,11/19/2009,Delivery Truck,Indiana,47130,0.01,33,0.61,-1163.21,744.12,45,20.98
Saint Paul,Chad Sievert,Corporate,A,10/5/2009,9923,High,Office Supplies,Jumbo Drum,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Storage & Organization,Central,1365,10/6/2009,Delivery Truck,Minnesota,55106,0.03,14,0.65,-115.08,5388.8,99,370.98
Mesquite,James Lanier,Corporate,A,2/27/2009,51937,High,Office Supplies,Jumbo Drum,3.6 Cubic Foot Counter Height Office Refrigerator,Appliances,Central,7276,2/27/2009,Delivery Truck,Texas,75150,0.05,39,0.57,2816.21,11613.13,42.52,294.62
Rochester,Art Ferguson,Corporate,A,3/12/2011,18432,High,Office Supplies,Jumbo Drum,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Appliances,Central,2542,3/14/2011,Delivery Truck,Minnesota,55901,0.08,5,0.59,-126.34,1374.67,23.19,279.81
Elk Grove Village,Jim Radford,Corporate,A,8/12/2011,27553,Medium,Office Supplies,Jumbo Drum,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Storage & Organization,Central,3860,8/14/2011,Delivery Truck,Illinois,60007,0.03,48,0.65,1166.93,18235.47,99,370.98
Shakopee,Charles Sheldon,Corporate,A,3/8/2010,14406,Medium,Office Supplies,Jumbo Drum,"Tennsco Lockers, Gray",Storage & Organization,Central,2022,3/10/2010,Delivery Truck,Minnesota,55379,0.06,20,0.78,-932.55,455.34,53.03,20.98
Ozark,Helen Andreada,Corporate,A,10/30/2012,15872,Not Specified,Office Supplies,Jumbo Drum,Avanti 1.7 Cu. Ft. Refrigerator,Appliances,Central,2199,10/30/2012,Delivery Truck,MO,65721,0.01,48,0.57,1481.67,5198.12,15.66,100.98
Manitowoc,Olvera Toch,Home Office,A,6/1/2011,49349,High,Office Supplies,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,Central,6920,6/3/2011,Delivery Truck,Wisconsin,54220,0.01,23,0.41,-524.03,1642.47,60,68.81
Carbondale,Don Miller,Home Office,A,7/21/2011,54083,High,Office Supplies,Jumbo Drum,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Appliances,Central,7559,7/23/2011,Delivery Truck,Illinois,62901,0.08,10,0.59,258.01,2700.41,23.19,279.81
Mandan,Susan Vittorini,Home Office,A,2/28/2010,17506,Low,Office Supplies,Jumbo Drum,3.6 Cubic Foot Counter Height Office Refrigerator,Appliances,Central,2410,3/4/2010,Delivery Truck,North Dakota,58554,0.03,33,0.57,1939.11,9473.31,42.52,294.62
Janesville,Nathan Gelder,Home Office,A,2/15/2011,30981,Low,Office Supplies,Jumbo Drum,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Appliances,Central,4349,2/19/2011,Delivery Truck,Wisconsin,53545,0.1,29,0.59,1817.76,7837.44,23.19,279.81
Michigan City,Helen Abelman,Home Office,A,6/13/2011,30048,Medium,Office Supplies,Jumbo Drum,Avanti 4.4 Cu. Ft. Refrigerator,Appliances,Central,4229,6/15/2011,Delivery Truck,Indiana,46360,0.06,44,0.57,433.63,7765.13,55.24,180.98
Omaha,Duane Benoit,Home Office,A,4/10/2009,27456,Not Specified,Office Supplies,Jumbo Drum,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Appliances,Central,3847,4/11/2009,Delivery Truck,Nebraska,68046,0.05,29,0.57,772.04,9492.92,91.05,328.14
Downers Grove,Heather Kirkland,Home Office,A,8/20/2009,33888,Not Specified,Office Supplies,Jumbo Drum,Tennsco Double-Tier Lockers,Storage & Organization,Central,4765,8/22/2009,Delivery Truck,Illinois,60516,0.05,47,0.72,965.48,10377.22,28.66,225.02
Newton,Anthony Johnson,Small Business,A,2/5/2009,36068,Critical,Office Supplies,Jumbo Drum,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Appliances,Central,5058,2/6/2009,Delivery Truck,Iowa,50208,0.06,23,0.59,1243.17,6133.18,23.19,279.81
Saint Louis Park,Brian Derr,Small Business,A,3/28/2012,18464,High,Office Supplies,Jumbo Drum,Avanti 4.4 Cu. Ft. Refrigerator,Appliances,Central,2544,3/30/2012,Delivery Truck,Minnesota,55416,0.02,27,0.57,253.14,4891.86,55.24,180.98
Irving,Naresj Patel,Small Business,A,8/10/2012,23748,High,Office Supplies,Jumbo Drum,Tennsco Double-Tier Lockers,Storage & Organization,Central,3322,8/12/2012,Delivery Truck,Texas,75061,0.02,26,0.72,755.95,6163.52,28.66,225.02
Raytown,Christina Vanderzanden,Small Business,A,11/6/2010,33889,Low,Office Supplies,Jumbo Drum,Avanti 4.4 Cu. Ft. Refrigerator,Appliances,Central,4766,11/11/2010,Delivery Truck,MO,64133,0,46,0.57,1398.03,9046.33,55.24,180.98
Wilmette,Carlos Soltero,Small Business,A,2/9/2010,12704,Low,Office Supplies,Jumbo Drum,"Tennsco Lockers, Gray",Storage & Organization,Central,1771,2/11/2010,Delivery Truck,Illinois,60091,0.02,28,0.78,-1274.02,669.02,53.03,20.98
Saint Louis Park,Brian Derr,Small Business,A,10/12/2011,50499,Not Specified,Office Supplies,Jumbo Drum,Avanti 1.7 Cu. Ft. Refrigerator,Appliances,Central,7075,10/13/2011,Delivery Truck,Minnesota,55416,0.06,18,0.57,238.52,1758.41,15.66,100.98
Aspen Hill,Vivek Gonzalez,Consumer,A,12/2/2011,45376,Critical,Office Supplies,Jumbo Drum,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Storage & Organization,East,6385,12/3/2011,Delivery Truck,Maryland,20906,0.08,19,0.65,-555.98,6648.58,99,370.98
Elizabeth,Darrin Sayre,Consumer,A,1/10/2012,34662,Critical,Office Supplies,Jumbo Drum,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Storage & Organization,East,4872,1/12/2012,Delivery Truck,New Jersey,07201,0.09,35,0.65,95.060000000,12741.81,99,370.98
Gahanna,Karen Daniels,Consumer,A,8/14/2011,56580,Not Specified,Office Supplies,Jumbo Drum,"Tennsco Lockers, Gray",Storage & Organization,East,7912,8/16/2011,Delivery Truck,Ohio,43230,0.1,44,0.78,-2103.05,950.3,53.03,20.98
Boston,Damala Kotsonis,Corporate,A,10/22/2012,31845,Low,Office Supplies,Jumbo Drum,Avanti 1.7 Cu. Ft. Refrigerator,Appliances,East,4467,10/22/2012,Delivery Truck,MA,02210,0.04,36,0.57,807.29,3645.12,15.66,100.98
Pittsburgh,Rob Haberlin,Corporate,A,1/21/2009,38021,Medium,Office Supplies,Jumbo Drum,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Appliances,East,5349,1/22/2009,Delivery Truck,Pennsylvania,15122,0.04,16,0.59,834.96,4407.03,23.19,279.81
Clarksburg,Philip Fox,Home Office,A,6/8/2012,39686,Not Specified,Office Supplies,Jumbo Drum,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Appliances,East,5602,6/9/2012,Delivery Truck,West Virginia,26301,0.06,2,0.57,-473.66,738.8,91.05,328.14
Mason,Lindsay Shagiari,Home Office,A,10/28/2012,21634,Not Specified,Office Supplies,Jumbo Drum,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Appliances,East,3001,10/29/2012,Delivery Truck,Ohio,45040,0.1,8,0.58,-314.61,1611.73,68.02,208.16
Englewood,Troy Staebel,Small Business,A,8/20/2012,17953,High,Office Supplies,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,East,2467,8/22/2012,Delivery Truck,New Jersey,07631,0.01,21,0.41,-499.51,1490.56,60,68.81
Gorham,Michael Paige,Small Business,A,6/16/2012,29893,Medium,Office Supplies,Jumbo Drum,Tennsco Double-Tier Lockers,Storage & Organization,East,4205,6/17/2012,Delivery Truck,Maine,04038,0.07,24,0.72,426.67,5452.9,28.66,225.02
Lindenhurst,Mathew Reese,Small Business,A,5/22/2009,57666,Not Specified,Office Supplies,Jumbo Drum,"Tennsco Lockers, Gray",Storage & Organization,East,8084,5/22/2009,Delivery Truck,New York,11757,0.1,44,0.78,-2111.36,941.99,53.03,20.98
Metairie,Rob Beeghly,Consumer,A,7/24/2010,51780,Low,Office Supplies,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,South,7255,7/26/2010,Delivery Truck,Louisiana,70003,0.04,26,0.41,-584.93,1846.2,60,68.81
Norfolk,Lynn Smith,Corporate,A,8/26/2009,21985,Critical,Office Supplies,Jumbo Drum,"Tennsco Lockers, Gray",Storage & Organization,South,3067,8/28/2009,Delivery Truck,Virginia,23518,0.08,45,0.78,-2175.09,947.66,53.03,20.98
Covington,Brian Moss,Corporate,A,2/23/2009,28256,High,Office Supplies,Jumbo Drum,"Tennsco Lockers, Gray",Storage & Organization,South,3958,2/23/2009,Delivery Truck,Kentucky,41011,0.01,19,0.78,-851.09,467.4,53.03,20.98
Greenville,Jonathan Doherty,Corporate,A,7/29/2012,52678,High,Office Supplies,Jumbo Drum,"Tennsco Lockers, Gray",Storage & Organization,South,7395,7/31/2012,Delivery Truck,North Carolina,27834,0.06,3,0.78,-95.39,112.79,53.03,20.98
Wilson,Rick Wilson,Corporate,A,11/3/2010,19974,High,Office Supplies,Jumbo Drum,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Appliances,South,2762,11/5/2010,Delivery Truck,North Carolina,27893,0.1,14,0.59,635.33,3830.84,23.19,279.81
Orlando,Susan MacKendrick,Corporate,A,12/29/2010,59684,Medium,Office Supplies,Jumbo Drum,Avanti 4.4 Cu. Ft. Refrigerator,Appliances,South,8350,1/15/2011,Delivery Truck,Florida,32839,0.07,50,0.57,778.01,9059.9,55.24,180.98
Birmingham,Ionia McGrath,Home Office,A,12/10/2010,11047,Low,Office Supplies,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,South,1535,12/17/2010,Delivery Truck,Alabama,35211,0.01,27,0.41,-528.09,1991.26,60,68.81
Fort Lauderdale,Mick Crebagga,Home Office,A,3/13/2011,23270,Low,Office Supplies,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,South,3248,3/17/2011,Delivery Truck,Florida,33311,0.04,20,0.41,-441.44,1460.42,60,68.81
Indian Trail,Liz Pelletier,Home Office,A,3/26/2009,51554,Medium,Office Supplies,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,South,7227,3/28/2009,Delivery Truck,North Carolina,28079,0.05,7,0.41,-210.06,545.04,60,68.81
Evans,Sam Craven,Home Office,A,7/31/2010,13127,Medium,Office Supplies,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,South,1834,8/3/2010,Delivery Truck,Georgia,30809,0.06,13,0.41,-333.07,951.31,60,68.81
Oak Ridge,Craig Molinari,Small Business,A,6/5/2012,56805,High,Office Supplies,Jumbo Drum,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Storage & Organization,South,7952,6/6/2012,Delivery Truck,Tennessee,37830,0.01,38,0.65,1085.91,14753.08,99,370.98
Germantown,Toby Swindell,Small Business,A,1/14/2009,30567,Not Specified,Office Supplies,Jumbo Drum,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Appliances,South,4291,1/14/2009,Delivery Truck,Tennessee,38138,0.1,14,0.58,-368.02,2690.84,68.02,208.16
Sparks,Darren Koutras,Consumer,A,5/19/2012,20642,High,Office Supplies,Jumbo Drum,"Tennsco Lockers, Sand",Storage & Organization,West,2861,5/19/2012,Delivery Truck,Nevada,89431,0.02,47,0.61,-1637.52,1078.98,45,20.98
American Fork,Grace Kelly,Consumer,A,6/3/2009,44294,Low,Office Supplies,Jumbo Drum,"Tennsco Lockers, Sand",Storage & Organization,West,6258,6/3/2009,Delivery Truck,Utah,84003,0.09,13,0.61,-445.77,305.6,45,20.98
Bothell,Raymond Book,Consumer,A,9/7/2012,29536,Medium,Office Supplies,Jumbo Drum,Avanti 1.7 Cu. Ft. Refrigerator,Appliances,West,4165,9/9/2012,Delivery Truck,Washington,98011,0.05,5,0.57,-72.73,495.32,15.66,100.98
Idaho Falls,Shaun Chance,Corporate,A,8/10/2009,54949,Low,Office Supplies,Jumbo Drum,"Tennsco Lockers, Gray",Storage & Organization,West,7665,8/17/2009,Delivery Truck,Idaho,83402,0.09,7,0.78,-293.74,192.02,53.03,20.98
Thousand Oaks,Jeremy Pistek,Corporate,A,3/28/2010,21988,Medium,Office Supplies,Jumbo Drum,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Appliances,West,3068,3/30/2010,Delivery Truck,California,91360,0.06,4,0.57,-431.45,1337.19,91.05,328.14
Woodburn,Rick Wilson,Corporate,A,6/23/2010,37440,Not Specified,Office Supplies,Jumbo Drum,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Appliances,West,5259,6/24/2010,Delivery Truck,Oregon,97071,0.04,39,0.58,629.4,8407.08,68.02,208.16
El Mirage,Anna Chung,Home Office,A,3/18/2009,53920,Critical,Office Supplies,Jumbo Drum,"Tennsco Lockers, Gray",Storage & Organization,West,7543,3/20/2009,Delivery Truck,Arizona,85335,0.05,18,0.78,-815.79,433.31,53.03,20.98
Springfield,Catherine Glotzbach,Home Office,A,1/12/2010,34948,Critical,Office Supplies,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,West,4909,1/12/2010,Delivery Truck,Oregon,97477,0.08,15,0.41,-403.74,1057.06,60,68.81
Tempe,Ed Braxton,Home Office,A,7/8/2012,13923,High,Office Supplies,Jumbo Drum,Tennsco Double-Tier Lockers,Storage & Organization,West,1946,7/10/2012,Delivery Truck,Arizona,85281,0.04,27,0.72,554.55,6152.8,28.66,225.02
Mission Viejo,Corey Lock,Home Office,A,3/3/2012,32902,High,Office Supplies,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,West,4622,3/5/2012,Delivery Truck,California,92691,0.05,23,0.41,-527.83,1638.67,60,68.81
Tucson,Ed Braxton,Home Office,A,6/8/2010,27969,Low,Office Supplies,Jumbo Drum,"Tennsco Lockers, Gray",Storage & Organization,West,3922,6/13/2010,Delivery Truck,Arizona,85705,0.1,32,0.78,-1533.15,687.47,53.03,20.98
El Dorado Hills,Sara Luxemburg,Small Business,A,3/29/2012,29831,Critical,Office Supplies,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,West,4198,3/30/2012,Delivery Truck,California,95630,0,29,0.41,-520.55,2175.22,60,68.81
Coachella,Michael Stewart,Small Business,A,3/16/2009,57476,High,Office Supplies,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,West,8048,3/17/2009,Delivery Truck,California,92236,0.08,20,0.41,-550.43,1351.43,60,68.81
Pullman,Victoria Brennan,Small Business,A,1/11/2010,56327,Medium,Office Supplies,Jumbo Drum,Avanti 4.4 Cu. Ft. Refrigerator,Appliances,West,7879,1/13/2010,Delivery Truck,Washington,99163,0.01,11,0.57,59.73,2164.07,55.24,180.98
Wenatchee,Erica Smith,Small Business,A,7/5/2011,36482,Medium,Office Supplies,Jumbo Drum,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Appliances,West,5123,7/6/2011,Delivery Truck,Washington,98801,0.06,47,0.57,861.78,14588.28,91.05,328.14
Eagle Pass,Ed Ludwig,Consumer,A,6/27/2010,39749,High,Technology,Jumbo Drum,Panasonic KX-P1131 Dot Matrix Printer,Office Machines,Central,5610,6/29/2010,Delivery Truck,Texas,78852,0.01,45,0.58,3497.45,11277.05,17.86,264.98
Carol Stream,Edward Hooks,Consumer,A,7/2/2009,29287,High,Technology,Jumbo Drum,Epson LQ-570e Dot Matrix Printer,Office Machines,Central,4119,7/4/2009,Delivery Truck,Illinois,60188,0.09,49,0.56,2699.67,12593.91,28.06,270.97
Marion,Harold Engle,Consumer,A,9/29/2010,29445,High,Technology,Jumbo Drum,Lexmark Z55se Color Inkjet Printer,Office Machines,Central,4151,10/1/2010,Delivery Truck,Indiana,46952,0.09,28,0.38,415.55,2531.35,28,90.97
Prior Lake,David Philippe,Consumer,A,3/22/2009,8257,Low,Technology,Jumbo Drum,Epson DFX5000+ Dot Matrix Printer,Office Machines,Central,1127,3/22/2009,Delivery Truck,Minnesota,55372,0.05,5,0.57,-2561.3235,7486.09,29.7,1500.97
